Date,^AXJO,^GSPC,^HSI
1989-01-30,,294.989990234375,3036.5
1989-01-31,,297.4700012207031,3072.89990234375
1989-02-01,,297.0899963378906,3060.89990234375
1989-02-02,,296.8399963378906,3059.5
1989-02-03,,296.9700012207031,3106.0
1989-02-06,,296.0400085449219,
1989-02-07,,299.6300048828125,
1989-02-08,,298.6499938964844,
1989-02-09,,296.05999755859375,3210.0
1989-02-10,,292.0199890136719,3184.199951171875
1989-02-13,,292.5400085449219,3153.699951171875
1989-02-14,,291.80999755859375,3100.0
1989-02-15,,294.239990234375,3100.89990234375
1989-02-16,,294.80999755859375,3081.10009765625
1989-02-17,,296.760009765625,3106.300048828125
1989-02-20,,,3159.800048828125
1989-02-21,,295.9800109863281,3150.60009765625
1989-02-22,,290.9100036621094,3161.60009765625
1989-02-23,,292.04998779296875,3125.199951171875
1989-02-24,,287.1300048828125,3114.199951171875
1989-02-27,,287.82000732421875,3064.199951171875
1989-02-28,,288.8599853515625,3012.699951171875
1989-03-01,,287.1099853515625,3037.10009765625
1989-03-02,,289.95001220703125,3010.5
1989-03-03,,291.17999267578125,3056.60009765625
1989-03-06,,294.80999755859375,3059.0
1989-03-07,,293.8699951171875,3080.699951171875
1989-03-08,,294.0799865722656,3058.699951171875
1989-03-09,,293.92999267578125,3062.800048828125
1989-03-10,,292.8800048828125,3046.800048828125
1989-03-13,,295.32000732421875,3029.89990234375
1989-03-14,,295.1400146484375,3034.800048828125
1989-03-15,,296.6700134277344,3095.89990234375
1989-03-16,,299.44000244140625,3150.89990234375
1989-03-17,,292.69000244140625,3136.89990234375
1989-03-20,,289.9200134277344,3046.699951171875
1989-03-21,,291.3299865722656,3056.39990234375
1989-03-22,,290.489990234375,3037.10009765625
1989-03-23,,288.9800109863281,3049.60009765625
1989-03-27,,290.57000732421875,
1989-03-28,,291.5899963378906,3033.0
1989-03-29,,292.3500061035156,3033.0
1989-03-30,,292.5199890136719,2980.800048828125
1989-03-31,,294.8699951171875,3005.0
1989-04-03,,296.3900146484375,2987.199951171875
1989-04-04,,295.30999755859375,2992.0
1989-04-05,,296.239990234375,
1989-04-06,,295.2900085449219,3015.5
1989-04-07,,297.1600036621094,3024.10009765625
1989-04-10,,297.1099853515625,3021.39990234375
1989-04-11,,298.489990234375,3026.0
1989-04-12,,298.989990234375,3060.199951171875
1989-04-13,,296.3999938964844,3079.199951171875
1989-04-14,,301.3599853515625,3082.699951171875
1989-04-17,,301.7200012207031,3134.0
1989-04-18,,306.0199890136719,3135.39990234375
1989-04-19,,307.1499938964844,3164.10009765625
1989-04-20,,306.19000244140625,3139.699951171875
1989-04-21,,309.6099853515625,3109.199951171875
1989-04-24,,308.69000244140625,3096.0
1989-04-25,,306.75,3118.699951171875
1989-04-26,,306.92999267578125,3118.699951171875
1989-04-27,,309.5799865722656,3077.300048828125
1989-04-28,,309.6400146484375,3116.0
1989-05-01,,309.1199951171875,3123.89990234375
1989-05-02,,308.1199951171875,3156.39990234375
1989-05-03,,308.1600036621094,3155.199951171875
1989-05-04,,307.7699890136719,3221.10009765625
1989-05-05,,307.6099853515625,3262.89990234375
1989-05-08,,306.0,3268.5
1989-05-09,,305.19000244140625,3262.199951171875
1989-05-10,,305.79998779296875,3280.89990234375
1989-05-11,,306.95001220703125,3285.10009765625
1989-05-12,,313.8399963378906,3278.39990234375
1989-05-15,,316.1600036621094,3309.60009765625
1989-05-16,,315.2799987792969,3289.5
1989-05-17,,317.4800109863281,3246.39990234375
1989-05-18,,317.9700012207031,3277.60009765625
1989-05-19,,321.239990234375,3145.60009765625
1989-05-22,,321.9800109863281,2806.60009765625
1989-05-23,,318.32000732421875,3067.699951171875
1989-05-24,,319.1400146484375,3008.699951171875
1989-05-25,,319.1700134277344,2752.5
1989-05-26,,321.5899963378906,2765.699951171875
1989-05-29,,,2845.0
1989-05-30,,319.04998779296875,2805.5
1989-05-31,,320.5199890136719,2743.89990234375
1989-06-01,,321.9700012207031,2690.0
1989-06-02,,325.5199890136719,2675.39990234375
1989-06-05,,322.0299987792969,2093.60009765625
1989-06-06,,324.239990234375,2149.699951171875
1989-06-07,,326.95001220703125,2224.699951171875
1989-06-08,,326.75,
1989-06-09,,326.69000244140625,2268.39990234375
1989-06-12,,326.239990234375,2440.199951171875
1989-06-13,,323.9100036621094,2355.199951171875
1989-06-14,,323.8299865722656,2380.5
1989-06-15,,320.0799865722656,2340.0
1989-06-16,,321.3500061035156,2342.39990234375
1989-06-19,,321.8900146484375,
1989-06-20,,321.25,2337.699951171875
1989-06-21,,320.4800109863281,2272.5
1989-06-22,,322.32000732421875,2231.800048828125
1989-06-23,,328.0,2219.0
1989-06-26,,326.6000061035156,2266.60009765625
1989-06-27,,328.44000244140625,2232.699951171875
1989-06-28,,325.80999755859375,2245.10009765625
1989-06-29,,319.67999267578125,2275.300048828125
1989-06-30,,317.9800109863281,2273.89990234375
1989-07-03,,319.2300109863281,2270.800048828125
1989-07-04,,,2316.699951171875
1989-07-05,,320.6400146484375,2350.699951171875
1989-07-06,,321.54998779296875,2369.5
1989-07-07,,324.9100036621094,2375.89990234375
1989-07-10,,327.07000732421875,2439.199951171875
1989-07-11,,328.7799987792969,2485.89990234375
1989-07-12,,329.80999755859375,2477.5
1989-07-13,,329.95001220703125,2498.199951171875
1989-07-14,,331.8399963378906,2516.10009765625
1989-07-17,,332.44000244140625,2502.60009765625
1989-07-18,,331.3500061035156,2505.5
1989-07-19,,335.7300109863281,2547.10009765625
1989-07-20,,333.510009765625,2543.10009765625
1989-07-21,,335.8999938964844,2495.699951171875
1989-07-24,,333.6700134277344,2482.5
1989-07-25,,333.8800048828125,2517.0
1989-07-26,,338.04998779296875,2489.0
1989-07-27,,341.989990234375,2493.699951171875
1989-07-28,,342.1499938964844,2526.800048828125
1989-07-31,,346.0799865722656,2571.10009765625
1989-08-01,,343.75,2579.0
1989-08-02,,344.3399963378906,2582.800048828125
1989-08-03,,344.739990234375,2634.60009765625
1989-08-04,,343.9200134277344,2579.10009765625
1989-08-07,,349.4100036621094,2563.800048828125
1989-08-08,,349.3500061035156,2607.89990234375
1989-08-09,,346.94000244140625,2627.300048828125
1989-08-10,,348.25,2608.699951171875
1989-08-11,,344.739990234375,2613.39990234375
1989-08-14,,343.05999755859375,2640.39990234375
1989-08-15,,344.7099914550781,2638.199951171875
1989-08-16,,345.6600036621094,2635.89990234375
1989-08-17,,344.45001220703125,2617.0
1989-08-18,,346.0299987792969,2573.199951171875
1989-08-21,,340.6700134277344,2528.800048828125
1989-08-22,,341.19000244140625,2543.60009765625
1989-08-23,,344.70001220703125,2521.39990234375
1989-08-24,,351.5199890136719,2499.10009765625
1989-08-25,,350.5199890136719,2516.800048828125
1989-08-28,,352.0899963378906,
1989-08-29,,349.8399963378906,2487.0
1989-08-30,,350.6499938964844,2505.39990234375
1989-08-31,,351.45001220703125,2508.60009765625
1989-09-01,,353.7300109863281,2508.89990234375
1989-09-04,,,2550.300048828125
1989-09-05,,352.55999755859375,2572.39990234375
1989-09-06,,349.239990234375,2577.0
1989-09-07,,348.3500061035156,2583.199951171875
1989-09-08,,348.760009765625,2620.60009765625
1989-09-11,,347.6600036621094,2614.60009765625
1989-09-12,,348.70001220703125,2610.199951171875
1989-09-13,,345.4599914550781,2592.10009765625
1989-09-14,,343.1600036621094,2612.800048828125
1989-09-15,,345.05999755859375,
1989-09-18,,346.7300109863281,2648.199951171875
1989-09-19,,346.54998779296875,2628.300048828125
1989-09-20,,346.4700012207031,2631.199951171875
1989-09-21,,345.70001220703125,2665.800048828125
1989-09-22,,347.04998779296875,2706.39990234375
1989-09-25,,344.2300109863281,2738.699951171875
1989-09-26,,344.3299865722656,2725.39990234375
1989-09-27,,345.1000061035156,2712.60009765625
1989-09-28,,348.6000061035156,2755.300048828125
1989-09-29,,349.1499938964844,2758.199951171875
1989-10-02,,350.8699951171875,2746.699951171875
1989-10-03,,354.7099914550781,2786.699951171875
1989-10-04,,356.94000244140625,2794.0
1989-10-05,,356.9700012207031,2803.199951171875
1989-10-06,,358.7799987792969,2826.199951171875
1989-10-09,,359.79998779296875,
1989-10-10,,359.1300048828125,2844.0
1989-10-11,,356.989990234375,2807.800048828125
1989-10-12,,355.3900146484375,2793.5
1989-10-13,,333.6499938964844,2782.300048828125
1989-10-16,,342.8500061035156,2601.699951171875
1989-10-17,,341.1600036621094,2695.89990234375
1989-10-18,,341.760009765625,2628.60009765625
1989-10-19,,347.1300048828125,2663.39990234375
1989-10-20,,347.1600036621094,2704.0
1989-10-23,,344.8299865722656,2732.199951171875
1989-10-24,,343.70001220703125,2732.0
1989-10-25,,342.5,2706.60009765625
1989-10-26,,337.92999267578125,2691.199951171875
1989-10-27,,335.05999755859375,2668.0
1989-10-30,,335.07000732421875,2680.300048828125
1989-10-31,,340.3599853515625,2725.300048828125
1989-11-01,,341.20001220703125,2721.699951171875
1989-11-02,,338.4800109863281,2711.89990234375
1989-11-03,,337.6199951171875,2739.800048828125
1989-11-06,,332.6099853515625,2756.10009765625
1989-11-07,,334.80999755859375,2738.10009765625
1989-11-08,,338.1499938964844,2731.10009765625
1989-11-09,,336.57000732421875,2781.39990234375
1989-11-10,,339.1000061035156,2776.89990234375
1989-11-13,,339.54998779296875,2766.300048828125
1989-11-14,,337.989990234375,2779.60009765625
1989-11-15,,340.5400085449219,2799.60009765625
1989-11-16,,340.5799865722656,2789.5
1989-11-17,,341.6099853515625,2804.300048828125
1989-11-20,,339.3500061035156,2820.300048828125
1989-11-21,,339.5899963378906,2817.199951171875
1989-11-22,,341.9100036621094,2812.0
1989-11-23,,,2800.699951171875
1989-11-24,,343.9700012207031,2808.5
1989-11-27,,345.6099853515625,2777.10009765625
1989-11-28,,345.7699890136719,2760.0
1989-11-29,,343.6000061035156,2751.5
1989-11-30,,345.989990234375,2748.39990234375
1989-12-01,,350.6300048828125,2756.89990234375
1989-12-04,,351.4100036621094,2767.5
1989-12-05,,349.5799865722656,2764.39990234375
1989-12-06,,348.54998779296875,2756.39990234375
1989-12-07,,347.5899963378906,2770.0
1989-12-08,,348.69000244140625,2754.10009765625
1989-12-11,,348.55999755859375,2763.300048828125
1989-12-12,,351.7300109863281,2809.60009765625
1989-12-13,,352.75,2851.800048828125
1989-12-14,,350.92999267578125,2876.800048828125
1989-12-15,,350.1400146484375,2896.60009765625
1989-12-18,,343.69000244140625,2900.199951171875
1989-12-19,,342.4599914550781,2879.39990234375
1989-12-20,,342.8399963378906,2868.39990234375
1989-12-21,,344.7799987792969,2867.60009765625
1989-12-22,,347.4200134277344,2921.0
1989-12-26,,346.80999755859375,
1989-12-27,,348.80999755859375,2929.300048828125
1989-12-28,,350.6700134277344,2895.39990234375
1989-12-29,,353.3999938964844,2836.60009765625
1990-01-02,,359.69000244140625,2838.10009765625
1990-01-03,,358.760009765625,2858.699951171875
1990-01-04,,355.6700134277344,2868.0
1990-01-05,,352.20001220703125,2839.89990234375
1990-01-08,,353.7900085449219,2816.0
1990-01-09,,349.6199951171875,2822.0
1990-01-10,,347.30999755859375,2868.0
1990-01-11,,348.5299987792969,2855.0
1990-01-12,,339.92999267578125,2835.0
1990-01-15,,337.0,2788.60009765625
1990-01-16,,340.75,2751.800048828125
1990-01-17,,337.3999938964844,2754.800048828125
1990-01-18,,338.19000244140625,2771.699951171875
1990-01-19,,339.1499938964844,2776.300048828125
1990-01-22,,330.3800048828125,2771.699951171875
1990-01-23,,331.6099853515625,2762.5
1990-01-24,,330.260009765625,2756.39990234375
1990-01-25,,326.0799865722656,2768.89990234375
1990-01-26,,325.79998779296875,
1990-01-29,,325.20001220703125,
1990-01-30,,322.9800109863281,2760.800048828125
1990-01-31,,329.0799865722656,2751.60009765625
1990-02-01,,328.7900085449219,2738.199951171875
1990-02-02,,330.9200134277344,2736.60009765625
1990-02-05,,331.8500061035156,2756.60009765625
1990-02-06,,329.6600036621094,2792.0
1990-02-07,,333.75,2844.800048828125
1990-02-08,,332.9599914550781,2903.800048828125
1990-02-09,,333.6199951171875,2893.89990234375
1990-02-12,,330.0799865722656,2894.699951171875
1990-02-13,,331.0199890136719,2863.60009765625
1990-02-14,,332.010009765625,2870.39990234375
1990-02-15,,334.8900146484375,2910.0
1990-02-16,,332.7200012207031,2939.300048828125
1990-02-19,,,2968.0
1990-02-20,,327.989990234375,2980.0
1990-02-21,,327.6700134277344,2862.300048828125
1990-02-22,,325.70001220703125,2927.89990234375
1990-02-23,,324.1499938964844,2894.300048828125
1990-02-26,,328.6700134277344,2872.60009765625
1990-02-27,,330.260009765625,2932.60009765625
1990-02-28,,331.8900146484375,2952.0
1990-03-01,,332.739990234375,2933.10009765625
1990-03-02,,335.5400085449219,2937.0
1990-03-05,,333.739990234375,2938.0
